"marker" "inflation"
"SLIK6_seq.16916.19" 45.0199620556697
"sLRP1.ECD_seq.9182.3" 41.4984074075711
"SMOC1_seq.13118.5" 145.141377430082
"SMOC1_seq.5694.57" 151.149146819566
"SMOC2_seq.15635.4" 72.6313497228639
"SP.D_seq.19590.46" 62.5164016309372
"SPA9_seq.7266.4" 58.2768712564077
"SPHM_seq.21766.50" 49.1669540672064
"Spinesin_seq.8002.27" 54.8663689268476
"SPON2_seq.8099.42" 34.2127930061833
"Spondin.1_seq.4297.62" 36.4839642851993
"Spondin.1_seq.5496.49" 49.9772041473915
"SREC.I_seq.5129.12" 7.00160816877363
"SREC.II.ECD_seq.8956.96" 14.3985351784496
"Stanniocalcin.1_seq.4930.21" 34.6053526156172
"sTie.1_seq.2844.53" 7.30089693420964
"STX8_seq.10903.50" 8.13298081522474
"suPAR_seq.2652.15" 12.659879759631
"SV2A_seq.12880.1" 17.6790839722822
"SYT1_seq.21328.2" 14.2170803137128
"SYWC_seq.9870.17" 40.4508634013124
"T106A_seq.10499.1" 66.5875853008465
"TAFI_seq.3518.54" 64.608255773157
"TAJ_seq.5131.15" 21.3573670148103
"TAXB1_seq.12721.4" 10.6299181484918
"Tenascin_seq.5738.25" 37.7700615150608
"Tenascin_seq.6260.14" 34.4720558422962
"TENR_seq.11302.237" 19.7057387600289
"Testican.1_seq.11487.4" 11.2366043811893
"TFAR19_seq.12517.52" 43.6905004268624
"TFF3_seq.4721.54" 16.5255140928429
"TFF3_seq.8323.163" 21.5666583262898
"TFPI..2_seq.9233.71" 20.1918473740395
"Thioredoxin.reductase.1_seq.13967.14" 36.7337302822575
"Thyroxine.Binding.Globulin_seq.2706.69" 63.5385249684784
"TIM.4_seq.15449.33" 56.8842470554888
"TIMD3_seq.5134.52" 24.666503880245
"TIMD3_seq.7152.5" 10.4089999347884
"TIMP.1_seq.2211.9" 33.3101440278459
"TIMP.1_seq.23173.3" 50.7946634314298
"TIMP.3_seq.2480.58" 19.1171133592337
"TIMP.4_seq.6462.12" 37.2456535943629
"Tissue.transglutaminase_seq.18934.50" 60.3165830573724
"TLR1.ECD_seq.16324.38" 44.9450811684184
"TLR3_seq.16918.198" 64.5839181657517
"TNF.sR.I_seq.2654.19" 11.1252569703318
"TNF.sR.II_seq.3152.57" 30.87358563671
"TNF.sR.II_seq.8368.102" 35.5037115944709
"TPP1_seq.17691.1" 62.4161510564035
"TRAIL.R2_seq.7693.13" 24.5736931272524
"Transaldolase_seq.11347.9" 20.2514786705271
"TrATPase_seq.3232.28" 52.0419712476915
"Trefoil.factor.2_seq.9191.8" 57.9752939624224
"TREM2_seq.11851.21" 38.0940872781193
"TREM2_seq.16300.4" 41.4608895390566
"TREM2_seq.5635.66" 45.1338976750352
"TrkB_seq.4866.59" 8.51985985738932
"TrkC_seq.2658.27" 5.09160954862
"TRYB1_seq.9409.11" 59.9114970938548
"Trypsin.2_seq.5034.79" 59.1960463517188
"TSP2_seq.3339.33" 53.0744307586452
"TSP4_seq.3340.53" 20.3188695163145
"TWEAK_seq.5939.42" 13.5784769229195
"TWF2_seq.23396.21" 15.4153009736382
"TXND5_seq.11212.7" 11.2111252273117
"ULBP.2_seq.22583.47" 29.4322447618633
"UNC5H4_seq.16307.22" 5.71642465650021
"UNC5H4_seq.5140.56" 5.13984337274006
"UNC5H4_seq.8624.16" 5.0717270773055
"URB_seq.3234.23" 28.4393142964957
"VAP.1_seq.21491.7" 29.4202021915864
"VASN_seq.5682.13" 41.8203432128129
"VCAM.1_seq.20093.9" 32.7599237582209
"VCAM.1_seq.2967.8" 41.9495575557488
"VEGF.D_seq.13098.93" 43.9153865417316
"VEGF.D_seq.14705.1" 52.5941659193907
"VISL1_seq.13522.20" 49.2512407624283
"VITRN_seq.6234.74" 58.202732782293
"VITRN_seq.9627.15" 54.7547036585997
"VNN2_seq.15480.2" 53.3527860794334
"VSIG4_seq.17678.28" 49.0743746195832
"VTI1A_seq.7952.2" 8.77768585342
"VWA1_seq.6385.63" 23.4555975289802
"VWC2_seq.11121.56" 5.23457934721311
"VWC2_seq.15308.108" 4.75308340767765
"VWC2L_seq.7995.16" 7.83333665313479
"vWF_seq.3050.7" 14.5738522087877
"WFDC1_seq.9316.67" 21.651384455155
"WFKN2_seq.3235.50" 37.9197618178876
"WIF.1_seq.16070.7" 25.624415177263
"WIF.1_seq.2848.2" 30.0228017440107
"WISP.1_seq.13692.154" 60.8326182743758
"WISP.2_seq.6392.7" 44.2470054735717
"X5..Nucleotidase_seq.15452.5" 45.3045588321652
"X6Ckine_seq.2516.57" 25.8160546117282
"XEDAR_seq.3083.71" 27.3798392651693
"XTP3A_seq.4314.12" 33.7503543118467
"YAP1_seq.25451.39" 44.6325055780879
"ADAM12_seq.4420.7" 24.1498244300226
"Agrin_seq.15483.377" 30.0740791131539
"AMGO2_seq.14134.49" 22.6614274591286
"AMGO2_seq.6914.15" 14.3849744051327
"Aminoacylase.1_seq.3343.1" 49.4562303426102
"annexin.I_seq.4960.72" 47.9612138604152
"annexin.II_seq.13700.10" 58.2602872445506
"annexin.II_seq.4961.17" 57.461589866598
"annexin.IV_seq.17164.15" 39.9942152603547
"Apo.F_seq.12370.30" 54.1886391866849
"Apo.L1_seq.9506.10" 18.6962354302908
"ApoM_seq.14125.5" 61.5744136893263
"ARSB_seq.3172.28" 55.3584416631574
"ART_seq.2813.11" 42.5879824448677
"Arylsulfatase.A_seq.3583.54" 62.7579820181274
"ASAH2_seq.3212.30" 70.3236921452006
"ASAHL_seq.3173.49" 67.278827649981
"AT1B1_seq.13392.13" 14.7016037265461
"b.CF_seq.21391.17" 53.9817004827109
"B7.H2_seq.5061.27" 17.5981374728495
"B7.H2_seq.9303.9" 39.4335216161746
"BAFF_seq.3059.50" 52.042623676872
"BLVRB_seq.17148.7" 56.6260651217438
"BMP.4_seq.15667.39" 18.9087741948863
"BMP.6_seq.8459.10" 8.77308199903705
"Bone.proteoglycan.II_seq.2666.53" 64.4340346537202
"BR.serine.threonine.kinase.2_seq.9790.28" 15.465815105355
"C1QT1_seq.6304.8" 49.271528097981
"Cadherin.5_seq.2819.23" 21.7938909336559
"Cathepsin.H_seq.8465.52" 62.2935438565342
"Cathepsin.H_seq.8644.46" 59.8843213280347
"Cathepsin.V_seq.3364.76" 49.4702084686404
"CCD50_seq.12399.194" 43.3900720321349
"CFC1_seq.3294.55" 11.3618118714777
"CgA_seq.11184.51" 36.6128323222155
"CgA_seq.8476.11" 13.9879617288734
"CGRE1_seq.6257.56" 40.1673584198989
"CLM9_seq.20585.5" 53.0944090081033
"CO5A1_seq.22047.46" 40.5237108721563
"complement.factor.H.related.5_seq.3666.17" 56.0001395573141
"cPLA2.alpha_seq.21430.4" 50.5377926570913
"CRBP_seq.19279.42" 40.9217139566671
"CRBP_seq.22955.28" 33.9118404906597
"CREL1_seq.7628.40" 11.792344694967
"CRH_seq.19637.9" 13.2623710634501
"CRHBP_seq.6039.24" 59.7880341320538
"CRIP2_seq.9053.16" 42.4146248551214
"Cripto_seq.5810.25" 48.099492051444
"CRLF1_seq.14747.9" 23.976830301286
"CTHR1_seq.15467.10" 21.1287874815407
"CTHR1_seq.6236.51" 41.0287253869894
"DBNL_seq.4978.54" 28.6941991562256
"DC.SIGN_seq.22576.1" 65.4824158024698
"DC.SIGNR_seq.3030.3" 60.1603262245762
"DCE1_seq.11280.6" 23.9548250887012
"DJB14.CD_seq.8053.16" 9.04533440983395
"DNER.ECD_seq.9769.48" 5.80695531449736
"DRAXI_seq.7084.1" 43.8368326944725
"DUT_seq.9995.6" 25.962446357171
"EDIL3_seq.9360.33" 66.3803164456077
"F16P1_seq.7206.20" 55.6491826535917
"FA69C_seq.14341.8" 6.71404797646383
"FABP2_seq.15385.116" 62.4667001118915
"FABPL_seq.11516.7" 46.9773177866948
"FAM3D_seq.13102.1" 59.1567010449368
"FCG2A_seq.3309.2" 62.2188625166368
"FCN2_seq.3313.21" 59.8079342890267
"FKB14_seq.9340.17" 8.85353713207815
"FKBP52.protein_seq.17722.5" 41.5263254215775
"FOLR3_seq.5624.66" 19.1669589178534
"GAS.6_seq.15391.114" 16.1497868228159
"GBP1_seq.15326.64" 54.639444768294
"GBRAP_seq.17735.130" 22.4579522839578
"Gc.Globulin..Mixed.Type_seq.15589.1" 61.9287638294154
"GFAP_seq.3034.1" 34.7216188788404
"GGT5_seq.21548.20" 25.7804050904461
"Glutathione.S.transferase.Pi_seq.4911.49" 28.5595029542982
"GP1BA_seq.4990.87" 61.8548920888058
"gp75_seq.21441.20" 56.6426634881849
"GPV_seq.7185.29" 48.9434267389846
"H6ST1_seq.5465.32" 9.18832027900989
"HAI.1_seq.2828.82" 52.2461112369853
"HO.1_seq.17398.55" 16.6630265039999
"HPCL1_seq.17791.25" 17.4842151990743
"HSP.70_seq.14237.1" 40.7962127661943
"HSP.70_seq.4124.24" 55.6721024003355
"HTRA2_seq.3317.33" 5.56889374362682
"IGFBP.2_seq.8469.41" 66.2308200731411
"IGFBP.3_seq.2571.12" 44.4936237357538
"IGLO5_seq.6478.2" 6.28520974020176
"IGSF8_seq.6984.6" 9.333286597892
"IL.17D_seq.4136.40" 54.8063376057238
"IL.22_seq.13742.66" 38.9088937553359
"IL.34_seq.4556.10" 60.1102211898071
"IL.7_seq.14049.17" 58.3207485188192
"INHBC_seq.6408.2" 47.178549448218
"Inhibin.bB.chain_seq.13676.46" 15.7194290795284
"IPP2_seq.19152.4" 13.18210148701
"ISK6_seq.5731.1" 41.5785324238887
"kallikrein.14_seq.15544.25" 56.0244433591875
"KAP0_seq.21483.155" 20.71088442799
"KIRR2_seq.16609.106" 8.09499893236947
"Lefty.A_seq.15503.15" 37.0017443011404
"LRIG3_seq.3322.52" 19.1267394906509
"LY9_seq.3324.51" 56.8144694521883
"Macrophage.scavenger.receptor.ECD_seq.15533.97" 28.3976723111943
"MCP.2_seq.13748.4" 57.1833361538692
"MDC_seq.22993.9" 53.8137599319529
"MEK1_seq.2864.2" 96.8078999816528
"MER_seq.19787.14" 27.9209052821961
"MER_seq.20572.6" 22.1442228799628
"Midkine_seq.2911.27" 55.7195682427405
"MIP.3b_seq.4922.13" 28.234682653931
"MIP.5_seq.3509.1" 54.4938576692553
"MMP.9_seq.2579.17" 57.6526538266455
"NDST1_seq.6927.7" 7.94465719175055
"NGF.R_seq.8374.5" 10.0740486612082
"NLGN1_seq.15620.4" 10.7730680265099
"NLGN1_seq.23000.22" 7.32922810578156
"NLGN1_seq.8052.115" 8.67633762776756
"NPDC1_seq.10424.31" 5.8993099949889
"NPS.PLA2_seq.2692.74" 57.11754585004
"NRX3A_seq.16323.8" 22.4756588636428
"NUDC.CS_seq.8887.21" 51.512970709088
"OGFR_seq.24934.96" 50.3182486758666
"ON_seq.14110.200" 50.1608732778288
"PAP1_seq.9277.16" 61.8715517514032
"PDGF.Rb_seq.3459.49" 60.6068449573864
"PF.4_seq.2697.7" 58.2160537440967
"PLXB2_seq.10855.55" 34.5530802998945
"PRL_seq.10967.12" 61.3134921606905
"Prostasin_seq.6225.3" 33.891080595435
"Protein.disulfide.isomerase_seq.11450.110" 21.7816125726916
"Proteinase.3_seq.3514.49" 59.5350485151084
"PSME2_seq.17694.32" 55.6775778862116
"PTPRR_seq.6361.49" 6.02275319791881
"PXDC2.ECD_seq.10576.7" 10.2784379566032
"RNAS6_seq.5646.20" 45.4171590205469
"SEM4C_seq.7923.41" 37.0741759624844
"SEPR_seq.5029.3" 52.7338312041803
"sFRP.3_seq.2841.13" 59.0350761563928
"SIA8A_seq.21508.7" 6.43082365653388
"sICAM.2_seq.14756.29" 51.6439005324103
"Siglec.9_seq.3007.7" 60.8004360694132
"SLAF5_seq.3642.4" 57.8769638525655
"sLeptin.R_seq.5400.52" 48.6132047595117
"Sorting.nexin.15_seq.23416.47" 33.2740810163003
"SPINT2_seq.2843.13" 37.7186439813688
"sRAGE_seq.4125.52" 62.3669743768322
"suppression.of.tumorigenicity.13_seq.18387.7" 25.7028134029376
"Syntaxin.7_seq.8274.64" 18.6837794785515
"T132A_seq.7871.16" 15.1384962700654
"Tenascin.X_seq.5698.60" 25.315982993015
"Tenascin_seq.2728.62" 12.2278457524757
"Tenascin_seq.4155.3" 58.5085068112864
"Tenascin_seq.5675.6" 43.3992579238615
"Tenascin_seq.7131.207" 60.6414131389412
"TFPI_seq.3336.50" 70.3306975245187
"TGF.b1_seq.14108.15" 31.7037208004466
"Thrombin_seq.4157.2" 58.9136881124396
"TIMD3_seq.11481.25" 27.4877763005643
"TP_seq.11361.73" 57.8825161349992
"TPD54_seq.23265.15" 47.62396381132
"TRML2_seq.5736.1" 60.9781604350128
"VEGF.sR1_seq.16315.105" 32.7413469538317
"VEGF.sR1_seq.8231.122" 30.7796028452525
"WFKN2_seq.13408.23" 44.1703469455068
"YKL.40_seq.11104.13" 62.440269604005
"a2.HS.Glycoprotein_seq.10966.1" 61.6515196488161
"ACOX1_seq.21552.9" 45.81329200112
"Activated.Protein.C_seq.3758.63" 29.4312141719275
"ADAM.9_seq.3795.6" 8.68968704535428
"ADH4_seq.8325.37" 48.4239078210641
"ADSV_seq.12684.5" 65.3368885118819
"AGR3_seq.17342.13" 56.8194038675061
"AIF1_seq.2849.49" 39.5639124340234
"ALDH.E2_seq.18381.16" 57.29211035283
"Aldose.reductase_seq.16606.85" 35.8695139785701
"AMGO1.CD_seq.9979.13" 23.7323567434613
"AMGO1.ECD_seq.20120.101" 35.4205766415641
"Amyloid.like.protein.1_seq.7210.25" 12.2880272143894
"Annexin.V_seq.14158.17" 63.986592844777
"ANX11_seq.17513.11" 43.2511297256744
"AP2B1_seq.24938.7" 22.056816887594
"Apo.A.II_seq.7127.3" 17.650593188629
"Apo.B_seq.2797.56" 64.8520332061913
"Apo.TC.II_seq.15560.52" 62.4419602010445
"ARHGA_seq.9061.3" 26.7033406818119
"ASGR2_seq.9474.22" 22.0889382559077
"ASNA_seq.13620.10" 60.3751327121275
"Asparaginase.like.protein.1_seq.18313.4" 73.0880743254584
"AT1B2_seq.7218.87" 24.0855906063452
"ATX3_seq.16825.20" 39.92598846331
"Azurocidin_seq.2751.16" 12.5784844571244
"b2.Microglobulin_seq.10574.10" 57.6865276971728
"B3GA3_seq.6897.38" 16.9691536921134
"B7.2_seq.6232.54" 20.227904517284
"BAIP2_seq.19331.18" 65.2969046214716
"BAT3_seq.21955.36" 21.9122441107841
"BCAT2_seq.19365.11" 59.1203336179404
"BCL7A_seq.21331.19" 56.4417255726078
"BGN_seq.13690.26" 56.7672718421295
"BGN_seq.3284.75" 54.9817894060845
"BID_seq.5798.3" 16.6625243692702
"BOLA1_seq.15370.5" 9.20768045110765
"BTC_seq.9242.11" 35.4796148224811
"C1.Esterase.Inhibitor_seq.13710.6" 62.3096124526713
"C1GLC_seq.5735.54" 5.75828943227125
"C1QTNF5_seq.7810.20" 54.5663811331096
"C43BP.START.domain_seq.13950.9" 44.8207051625104
"CA080_seq.17347.80" 63.5374841196009
"CACB3_seq.24237.115" 17.6555694671966
"CACO2_seq.12534.10" 9.87097132253386
"CAD15.CD_seq.11215.6" 55.1508529063674
"CAD17_seq.16613.3" 57.3151962929314
"CAD23_seq.25272.17" 38.7450055065566
"Cadherin.E_seq.2501.51" 65.197617425034
"CAMLG_seq.21140.19" 109.986806389846
"Carbonic.anhydrase.6_seq.13747.9" 59.3327788288786
"Carbonic.anhydrase.6_seq.3352.80" 58.0589179949933
"Caspase.10.region.1_seq.5340.24" 18.9033114628411
"CATF_seq.9212.22" 61.7752058288148
"Cathepsin.D_seq.5508.62" 19.9391658830504
"CBLN1_seq.9313.27" 24.5929601212677
"CC134_seq.15300.66" 8.97801039841639
"CD2_seq.7100.31" 38.3393788561195
"CD36.ANTIGEN_seq.2973.15" 46.8752971658083
"CD5.ECD_seq.5596.75" 38.6038184014785
"CD59_seq.11514.196" 9.85981133900688
"CD63_seq.9190.7" 21.5007338894334
"CD7_seq.12008.3" 48.7927637273261
"CEAM8_seq.18873.8" 62.8743320114202
"CHM1A_seq.18224.11" 58.6560290958822
"CHP1_seq.12458.79" 8.81261610042371
"CIRBP_seq.12724.81" 34.7354418250764
"CL12A_seq.11187.11" 61.4161243073772
"CLC2L_seq.8242.9" 17.9244819617146
"CLC4C_seq.9094.5" 42.6909358605985
"CLC4G_seq.10781.19" 23.1455213000246
"CLCA_seq.19257.11" 63.6242441020658
"CLIC5_seq.12475.48" 60.1320737238785
"CNTN2_seq.3296.92" 42.9501109083437
"Coagulation.Factor.IX_seq.4876.32" 60.5993300619719
"Coagulation.Factor.IXab_seq.5307.12" 54.3840052698683
"Coagulation.Factor.VII_seq.3184.25" 58.406574523318
"COCH_seq.7227.75" 59.300254924879
"COLEC12_seq.5457.5" 39.6104135762433
"Collagen.II_seq.15569.15" 47.2483245098148
"CRTAM_seq.7968.15" 54.361664570913
"CSPG3_seq.15573.110" 9.77516102541014
"CSPG6_seq.14324.52" 51.229688580057
"CSRP3_seq.9171.11" 20.421954771278
"CSTP1_seq.21108.5" 49.5918794381562
"CTAG1A_seq.6931.10" 46.987002482437
"CTLA.4_seq.3022.4" 65.2226736749503
"Cyclophilin.F_seq.5248.68" 58.9773921708349
"CYTD_seq.3803.10" 56.4668305909577
"DAN_seq.2944.66" 11.662966834196
"DCNL1_seq.17366.6" 8.61520484174968
"DCXR_seq.17758.79" 58.3859995504846
"DDHD2_seq.25499.37" 24.0787083845655
"Desmoglein.3_seq.16317.20" 53.5706853576932
"DHI1_seq.21967.20" 59.3016854104546
"discoidin.domain.receptor.1_seq.4122.12" 63.2486467411081
"Dkk.4_seq.3365.7" 55.6487042291512
"DKK3_seq.10746.24" 9.96459778270679
"DLL4_seq.3305.6" 26.3925505862935
"DNJB8_seq.20942.4" 9.20558323781709
"DOC2B_seq.7997.118" 31.6685767622777
"DPEP2_seq.8327.26" 45.1729475141139
"DPY30_seq.13943.38" 21.9206622364123
"DR6_seq.5404.53" 9.76741962033001
"DR6_seq.9259.35" 4.22020049095008
"DRG.1_seq.4209.60" 72.5690352829783
"EF1D_seq.17826.341" 58.8975136965376
"EGLN1_seq.9901.28" 17.0280049947615
"EHD3_seq.25232.4" 12.9130173512058
"eIF.5A.1_seq.5888.29" 39.2812165957819
"ENAH_seq.9757.29" 40.8757899717112
"Endoplasmin_seq.6393.63" 17.7710466851419
"ENOB_seq.16616.137" 35.7713017339345
"Enoyl.CoA.hydratase_seq.17787.1" 67.7594572468006
"ENPP2_seq.16892.23" 40.1591485871683
"ENTP5_seq.4437.56" 60.1104971816047
"Eotaxin_seq.5301.7" 57.5966263065716
"EPN4_seq.11659.31" 13.4913715649574
"Epo_seq.5813.58" 59.4624664440678
"ERP29_seq.13728.19" 37.9551729115007
"ERP29_seq.4983.6" 27.1468031986813
"EST3_seq.25292.4" 29.9243143354969
"FCG2B_seq.22960.8" 60.6004258149336
"FCG2B_seq.3310.62" 56.6255607242524
"FCN1_seq.15582.25" 60.0366263237586
"FGF7_seq.14031.18" 60.2862432147812
"FGF7_seq.4487.1" 59.9894698085023
"FKBP7_seq.9288.7" 13.3229474171139
"FOXO1A_seq.22055.31" 7.17695096623967
"Fragile.histidine.triad.protein_seq.9826.135" 24.0627750772872
"Frizzled.10.CD_seq.11647.6" 47.7164813848099
"Furin_seq.6276.16" 53.9099250327298
"FZD8_seq.20577.5" 7.73201327563006
"G6B.ECD_seq.7065.1" 55.5277454788345
"GAG2A_seq.18268.5" 3.89333975427518
"GBRL1_seq.12661.44" 23.126146895163
"GCP.2_seq.3495.15" 61.0796543048857
"GGA1_seq.13594.158" 13.9874319466178
"ghrelin_seq.6518.85" 50.1710511729828
"GI24.CD_seq.11531.24" 56.2069137506764
"GIP_seq.16292.288" 62.4913512055854
"GIPC2_seq.20921.1" 62.727000609383
"GLCM_seq.18331.3" 25.8868653586587
"Glucagon_seq.4891.50" 61.1698549134786
"Glutathione.S.transferase.Pi_seq.13576.15" 50.8668310121297
"GNPI1_seq.8909.77" 61.7845416719207
"GP116_seq.6409.57" 51.8913269887308
"GPVI_seq.3194.36" 63.2702651533628
"GRHPR_seq.18295.102" 39.3511793227227
"Gro.g_seq.22973.8" 59.9512153030715
"GSH0_seq.18214.2" 17.8363275749183
"GX_seq.2949.6" 14.2866500045079
"HBAT_seq.7965.25" 4.77148531018684
"HBAZ_seq.6919.3" 28.0375894246296
"HCLS1_seq.21439.37" 34.8502310324903
"HEBP1_seq.18225.13" 31.6178268744815
"HSDL2_seq.23588.9" 9.96742281568644
"HSP70.protein.2_seq.22043.174" 39.7723853965781
"ICAM4_seq.6550.4" 27.6792658818048
"ICAM4_seq.9461.2" 52.9948999008068
"ICT1_seq.6380.23" 28.3969432854251
"IF4E_seq.19263.147" 58.617708784208
"IGBP1_seq.12358.6" 81.7845464444298
"IL.12.RB2_seq.3815.14" 17.0996815670671
"IL.13.Ra1_seq.2633.52" 61.2929296408524
"IL.13_seq.14085.28" 45.9229530873236
"IL.15.Ra_seq.14054.17" 19.3214375289643
"IL.16_seq.2774.10" 25.2501537367572
"IL.18.Rb_seq.10457.3" 59.4427396060353
"IL.19_seq.3035.80" 58.8271157410983
"IL.1a_seq.4851.25" 54.9725171931809
"IL.1F6_seq.14150.7" 57.2052476286522
"IL.2.sRb_seq.9343.16" 38.2657670344941
"IL.20.Ra_seq.5085.18" 55.9428151863939
"IL.3.Ra_seq.13744.37" 12.8036247019345
"IL.9_seq.5834.18" 34.3201532024064
"Inosine.triphosphatase_seq.18916.25" 45.3087200547701
"Integrin.beta.7_seq.11205.10" 16.9805011859649
"IR_seq.3448.13" 10.9672865341642
"ITIH3_seq.7145.1" 59.5799870853273
"ITIH5_seq.8233.2" 33.5169749755648
"JNK2_seq.15604.18" 67.9695007876692
"JNK2_seq.9760.13" 67.0912097870587
"K154L_seq.11145.72" 19.8720561879571
"KAD2_seq.11368.32" 18.6292491856464
"KAZD1_seq.7144.234" 30.4579185902954
"Keratin.18_seq.5354.11" 47.1984544432957
"Keratin.19_seq.15606.19" 18.2202110439202
"KGUA_seq.17325.10" 96.8868034654279
"KI2L3_seq.17153.46" 56.2758913115049
"KI3L1_seq.18907.97" 19.6757952693153
"KLOTB_seq.19557.3" 55.0464501925685
"LAG.3_seq.9950.229" 47.0966922454442
"Lamin.B2_seq.20217.26" 42.8840954473428
"LBP_seq.3074.6" 35.5373264623782
"LIRA4_seq.8299.66" 66.5920912838228
"LIRB4_seq.6453.70" 65.36944142233
"LRFN2_seq.7200.4" 16.2684472727928
"LRRN1.CD_seq.11293.14" 99.6065774889611
"LRTM1_seq.9368.64" 63.3109421275615
"LSHB_seq.8376.25" 54.8871169141083
"LYN_seq.3453.87" 34.2504956765442
"LYNB_seq.3381.24" 62.9508893216513
"LZTL1_seq.20378.110" 44.1330596853173
"MAG_seq.20579.50" 47.2238258106991
"MAGE.3_seq.20133.1" 10.4458691936541
"MANS4_seq.9578.263" 23.010536232496
"MARE3_seq.16885.49" 110.70183219286
"MCEE_seq.9388.18" 34.4904742058212
"MDM1_seq.7898.29" 33.3110338954948
"megalin_seq.10618.190" 16.2528078479301
"MGMT_seq.21437.77" 58.3917961955838
"MIF_seq.8221.19" 55.4891307507209
"MLP3A_seq.17781.191" 31.285332553555
"MMP.8_seq.2954.56" 11.6849307663456
"MNDA_seq.20076.7" 58.0954595595158
"MO4L2_seq.24443.8" 37.166096732602
"MOG_seq.15619.49" 26.2266401088603
"MP3B2_seq.20965.18" 9.52914895095182
"Myeloperoxidase_seq.2580.83" 63.0699771951915
"MYL4_seq.20107.11" 15.0498869834325
"Myokinase..human_seq.5012.67" 73.8467761996123
"MYOM2_seq.13534.20" 58.3920177159863
"Myostatin_seq.14583.49" 63.8347944932203
"N.terminal.pro.BNP_seq.7655.11" 59.4578187279238
"NAGK_seq.3894.15" 68.295154179656
"NAP2L_seq.19188.21" 63.0560272165893
"NCK2_seq.13615.60" 63.5496019365481
"NDRG1_seq.19215.7" 36.3355545635343
"NECP2_seq.20915.68" 20.260328158243
"NELL2_seq.6022.57" 56.7207841757782
"NF.kappa.B.p105_seq.9869.28" 32.5360598027505
"NHERF_seq.24694.158" 71.7995328380928
"NIT2_seq.17808.37" 58.3552866644632
"NKp46_seq.8360.169" 25.8487929555472
"NLGN2.ECD_seq.9772.153" 10.6366096959455
"NovH_seq.2737.22" 61.8457578248478
"NPTXR_seq.15511.37" 9.78268157768445
"NPTXR_seq.8997.4" 21.8200101576753
"Nr.CAM_seq.5109.24" 30.7360208625184
"Nucleoside.diphosphate.kinase.A_seq.5909.51" 60.1440413041311
"NUD15_seq.23584.2" 58.7688740513488
"NUD16_seq.20948.16" 25.7763074405311
"NXPH1_seq.23002.27" 38.6054397490689
"ORN_seq.13590.1" 26.7890715837914
"Osteocalcin_seq.11067.13" 22.4390586184519
"Osteopontin_seq.13113.7" 76.4439936676349
"PADI4_seq.21237.24" 59.132940316478
"PAPP.A_seq.4148.49" 61.3970535097188
"PBEF_seq.5011.11" 60.431935626035
"PCSK7_seq.4459.68" 38.62544738344
"PDGF.CC_seq.13658.31" 47.9544297219357
"PDLI5_seq.23703.8" 72.40845249308
"PENK_seq.9076.25" 48.4115420249137
"PEPA4_seq.22572.19" 26.555730637645
"Peroxiredoxin.3_seq.8358.30" 48.431772187099
"Peroxiredoxin.6_seq.5018.68" 42.8703983651279
"PGCB_seq.3461.58" 59.458312546821
"PgR_seq.15693.9" 24.8660487022257
"Phospholipase.C.beta.1_seq.11354.21" 41.2523423264978
"PILRA.isoform.FDF03.deltaTM_seq.6402.8" 62.312946738073
"PILRA.isoform.FDF03.M14_seq.10816.150" 62.2704219867389
"PKB.beta_seq.14685.17" 7.6331229649774
"PKB.gamma_seq.3392.68" 37.3902796744229
"PP1G_seq.19295.32" 50.013345925273
"PPM1B_seq.22009.1" 25.9765601750563
"PPM1F_seq.23923.26" 51.2688387180415
"PPME1_seq.17852.5" 83.3146471714757
"PPT1_seq.9244.27" 67.4630857432414
"PRAME_seq.25951.17" 23.3596924342221
"prosaposin_seq.6207.10" 65.2692402170821
"PSIP1_seq.17176.13" 48.6231729547099
"PSMA_seq.5478.50" 47.9177509934363
"PTGD2_seq.12549.33" 64.1440433420588
"PTK7_seq.9525.1" 18.4908111424819
"PTN_seq.3045.72" 52.3332583991993
"PTRD1_seq.20386.15" 49.6487968712466
"PXDC1_seq.9235.3" 8.91626259251325
"QORL1_seq.9207.60" 9.92724926590263
"RAB6A_seq.20083.1" 31.8156909654919
"RAB6B_seq.14271.23" 29.470402675969
"RANTES_seq.5480.49" 63.036240213477
"RBG1L_seq.25286.33" 45.8136557856092
"RBP.III_seq.19241.31" 39.7264422672205
"RD23B_seq.12522.6" 19.3281966413375
"REG3G_seq.15476.6" 59.7809619223529
"RGM.C_seq.3332.57" 5.42690884853908
"RGS10_seq.11634.32" 20.2300733071473
"RHG01.CRAL.TRIO_seq.9815.5" 37.3595595784943
"RHG01.Rho.GAP_seq.11955.1" 21.8287373334799
"RHG25_seq.11333.82" 42.1712125228197
"RHG30_seq.12807.89" 7.86253083455109
"RHOC_seq.17764.108" 55.8138091029439
"RNase.1_seq.7211.2" 6.09604561478315
"ROBO4_seq.9232.1" 7.59016132010279
"RSPO1_seq.16614.27" 34.2509476345765
"S100A13_seq.7223.60" 41.6534324636862
"S100A16_seq.17836.17" 78.0525347940911
"S100A4_seq.9750.7" 40.362532711969
"SCLY_seq.21537.33" 27.9729436745872
"SCN3B_seq.20516.11" 13.1570476502543
"SCRB1_seq.20534.6" 60.5142507720007
"SDF.1_seq.3516.60" 57.3613160915655
"SDF.1_seq.9278.9" 60.2250616551365
"Secretagogin_seq.15305.7" 57.2031703364077
"Secretoglobin.family.3A.member.1_seq.6252.62" 61.6654622726457
