"marker" "inflation"
"ARL15_seq.18411.83" Inf
"ARL2_seq.12587.65" Inf
"ARL4D_seq.18413.24" 54.6857442877538
"ARLY_seq.11241.8" 80.7324082779796
"ARSK_seq.8269.327" Inf
"ARTS1_seq.4964.67" Inf
"ASAP2_seq.13518.5" 89.2801657885853
"ASB9_seq.19601.15" 37.8884909788543
"ASC_seq.24671.15" 73.9664064726417
"AT131_seq.13659.36" 134.36471525483
"ATE1_seq.25108.6" Inf
"ATF6A_seq.11277.23" 45.0545949973166
"ATF6B_seq.11387.3" 29.0243828480854
"ATG4B_seq.13629.25" Inf
"ATG7_seq.12627.97" Inf
"ATL1_seq.16890.37" 95.5065181271272
"Attractin_seq.15499.11" 107.628331383652
"AZGP1_seq.9312.8" Inf
"B3GA1_seq.21770.18" 65.733319773666
"B3GN2_seq.7980.72" 19.6837057490068
"B3GN8_seq.9297.12" Inf
"B3GT2_seq.11638.42" 21.2283032904559
"B4GT2_seq.9595.11" 22.7784032154591
"B4GT6_seq.10832.24" 26.7831276790446
"BAG.2_seq.19228.11" 90.2590544206131
"BAGE2_seq.6294.11" 142.761829879658
"BAGE3_seq.6442.6" 108.833270445442
"BAI1_seq.21711.86" 36.0802050157224
"BASP_seq.20111.5" 7.02606669520376
"BAT1_seq.9742.59" Inf
"BDH2_seq.17329.2" 148.144840464304
"bFGF.R_seq.5532.53" 58.5330397815582
"BMF_seq.21528.12" Inf
"BMP.5_seq.21883.17" 69.1186961762645
"BMP.7_seq.2972.57" 102.783450153532
"BMP.RII_seq.4862.63" 29.617286606628
"BMPR1A_seq.4859.6" 142.717154908556
"BN3D2_seq.21115.48" 101.397356772199
"BOLA3_seq.5980.55" 36.4033321958303
"BORG4_seq.23403.64" 137.662151179831
"BPNT1_seq.17814.8" 72.1222245566633
"BRM1L_seq.22086.2" Inf
"BSP_seq.14023.84" Inf
"BSP_seq.3415.61" Inf
"BT2A2_seq.22586.24" 114.677858429459
"BT3A3_seq.17692.2" 51.3126495138841
"BT3A3_seq.22950.6" 100.749073432077
"BTG1_seq.22088.3" 58.5237760111149
"BTK_seq.19202.10" 51.9269502163993
"c.Raf_seq.10001.7" 18.0315050621939
"C1GLT.C1GLC.Complex_seq.21734.36" 15.7461654274214
"C1QL3_seq.21707.15" 11.0473209525423
"C1QRF_seq.6404.20" 73.8795061732417
"C1QT3_seq.7251.64" Inf
"C1QT4_seq.21567.214" 78.2295124652259
"C1QT4_seq.23200.25" 16.3338398561378
"C1QT4_seq.25964.12" 30.268006282607
"C1TC_seq.12575.30" Inf
"C4_seq.4481.34" Inf
"C4a_seq.18821.9" Inf
"C4b.binding.protein.alpha.chain_seq.9449.150" Inf
"C4b_seq.2182.54" Inf
"C56D1_seq.13377.3" Inf
"C5b..6.Complex_seq.4482.66" Inf
"C6_seq.4127.75" Inf
"CA130_seq.14614.41" 142.717154908556
"CA186_seq.8102.239" 45.5127263388455
"CA226_seq.7989.5" Inf
"CA2D3_seq.8885.6" 13.2039092495019
"CAB39_seq.17757.86" 29.1882684911164
"CABP7_seq.7104.71" Inf
"CADH7_seq.7959.34" 53.2490256436005
"Cadherin.11.ECD_seq.9604.14" 56.41923492388
"Cadherin.12.ECD_seq.19388.2" 110.810463001088
"Calcineurin_seq.4903.72" 57.1003942137397
"Caldesmon_seq.25273.80" 102.604080877309
"Calpain.I_seq.2668.70" 26.3527203255684
"Calpastatin_seq.3026.5" 24.3268897995438
"Calponin.1_seq.15566.10" 135.336372777441
"CAMK2B_seq.3351.1" Inf
"CAN2_seq.14684.17" 56.2034291042758
"CAN9_seq.20173.39" 86.6898502956532
"Carbonic.Anhydrase.X_seq.13666.222" 89.4462543644565
"Carbonic.Anhydrase.X_seq.3289.19" 60.2928509667178
"Cardiotrophin.1_seq.13732.79" 100.755779974111
"Cathepsin.A_seq.3179.51" Inf
"CAZA1_seq.11449.22" 141.172366870147
"CB089_seq.9401.57" 96.5165454968531
"CB39L_seq.21154.8" 53.0090465775075
"CBL_seq.12016.60" 87.8098740906572
"CBLN2_seq.21887.2" Inf
"CBPZ_seq.6493.9" Inf
"CCD24_seq.23356.32" Inf
"CCD43_seq.21595.8" Inf
"CCD69_seq.20932.10" 63.4014177112763
"CCKN_seq.6918.183" 60.7488519670109
"CD133_seq.21276.11" Inf
"CD320_seq.16320.139" 20.4878293856944
"CD39_seq.3182.38" 91.8453300401101
"CD39_seq.7999.23" 73.285232273814
"CD68_seq.18922.27" Inf
"CD68_seq.20528.23" Inf
"CD79A_seq.7796.10" Inf
"CDK20_seq.22103.25" Inf
"CDKN3_seq.14178.18" 57.2236197164783
"CEI_seq.6378.2" 44.2126329795871
"CEL_seq.9796.4" Inf
"CENB2_seq.12343.14" 59.169746682631
"CER1_seq.6230.56" Inf
"CFA36_seq.21109.1" Inf
"CFTR_seq.7717.95" 59.0113889463846
"CH3L2_seq.9383.24" Inf
"CHCH7_seq.20387.277" Inf
"CHFR_seq.11320.29" Inf
"CHIN_seq.22430.15" 39.457982290834
"CHKB_seq.7761.125" 60.0059371686673
"CHM4A_seq.21341.19" 69.1852025766417
"CHRD_seq.13438.115" 27.7818885084883
"CHST1_seq.7803.4" 51.1651149779019
"CHST5_seq.7020.13" Inf
"CI061_seq.5699.19" 55.2281522823286
"CIA30_seq.21107.5" Inf
"CIP4_seq.17676.13" Inf
"CISY_seq.18309.18" Inf
"CK068_seq.8307.47" 95.8172882456678
"CK087_seq.11116.16" 34.3332855112284
"CLIC2_seq.17837.5" Inf
"CLIC2_seq.22954.10" Inf
"CLIC3_seq.24693.5" Inf
"CMC4_seq.21133.33" 7.35319564268842
"CMTD1_seq.23253.5" 119.875368323629
"CN093_seq.6439.59" 122.327551610886
"CNBP1_seq.21600.10" 18.6252743770795
"CNOT1_seq.13482.14" 105.503969480501
"CNPY3_seq.17327.3" 55.4894075427437
"CNTFR.alpha_seq.14101.2" 34.9198650493748
"CNTFR.alpha_seq.2711.6" 31.681924448316
"CNTN6_seq.20561.15" 60.4233584036341
"CO6A2_seq.16753.46" Inf
"CO8G_seq.14708.59" Inf
"CO9A3_seq.20175.17" 112.517700160269
"COA4_seq.20457.13" 21.1339190398202
"Coactosin.like.protein_seq.4905.63" Inf
"Coagulation.Factor.V_seq.4906.35" Inf
"Coagulation.factor.XIII_seq.16927.9" Inf
"COASY_seq.21207.1" 120.626788757055
"Cofilin.1_seq.4203.50" Inf
"COL11A2_seq.11278.4" Inf
"Collagen.a1.VI._seq.11150.3" 115.184312891337
"Collagen.a1.VI._seq.16828.8" Inf
"Collectin.Kidney.1_seq.4430.44" Inf
"COMDA_seq.23257.14" Inf
"CONA1_seq.4543.65" Inf
"COX5A_seq.18226.148" 35.9166693949052
"COX7R_seq.9590.10" Inf
"CPLX1_seq.18332.17" 10.8257463229683
"CPLX3_seq.21536.65" 34.0451006210085
"CPN2_seq.6415.90" Inf
"CPNS1_seq.18299.13" 63.9142933730985
"CPSF5_seq.20972.37" 30.3558074672272
"CQ062_seq.25259.7" 47.185826143843
"CR3L4_seq.11308.8" 135.336372777441
"CRIP1_seq.18275.5" 70.6957601181355
"CRK_seq.4976.57" 21.0554163899742
"CRLF3_seq.25052.3" 50.1032243183348
"CRP_seq.4337.49" Inf
"CS077_seq.7108.7" 59.9072878921521
"CSK_seq.3363.31" Inf
"CSMD2_seq.9971.5" 40.3201501716337
"CSN2_seq.14029.42" 83.2912159935457
"CSN8_seq.22119.18" 143.77976583672
"CST8_seq.10572.65" 83.7966439510281
"CTDS1_seq.21166.1" Inf
"CTRB2_seq.5648.28" Inf
"CUTA_seq.21604.2" 49.582225778473
"Cyclophilin.A_seq.3844.2" 112.838503238977
"Cytochrome.c_seq.2942.50" 29.1587810624401
"Cytosolic.5..nucleotidase.III.like.protein_seq.19135.5" Inf
"CYTT_seq.4324.33" Inf
"D.dimer_seq.4907.56" Inf
"DAK_seq.23644.19" Inf
"DCAK1_seq.17156.72" 18.5862294700422
"DCNL5_seq.8760.10" 148.144840464304
"DDRGK_seq.23559.10" 26.1214620668668
"DEAF1_seq.6369.82" 73.5371186166842
"Dermokine_seq.5963.9" 48.6796407409104
"DEST_seq.22958.6" Inf
"DHB8_seq.19491.11" 97.127229903037
"DHR11_seq.23317.10" Inf
"DHRS9_seq.17467.1" 129.993624059015
"DHX8_seq.11601.26" 65.6900534463313
"Discoidin.domain.receptor.2_seq.15381.45" 68.7407488564475
"DJB11_seq.7110.2" 9.9265858962551
"DJB12_seq.8006.12" 20.604390506442
"DJC10_seq.8297.8" 79.2187182520053
"DJC30_seq.7866.11" Inf
"DKK2_seq.15678.71" Inf
"DKK2_seq.6546.41" 114.31660126769
"DLG2_seq.19620.16" 39.6927876488681
"DLGP4_seq.24436.23" Inf
"DMP4_seq.21547.6" 55.5137108348111
"DMP4_seq.21661.82" 36.0766695238594
"DMRTD_seq.22369.12" Inf
"DNJ5B_seq.24669.12" 12.4395954478011
"DNJB9_seq.11214.40" 21.1695823163782
"DNSL2_seq.6324.11" 138.282030363321
"DOCK2_seq.25904.17" 142.427973106033
"DP13A_seq.12825.18" Inf
"DPYL2_seq.13567.1" 49.4008962721418
"DQA2_seq.7757.5" Inf
"DSCL1_seq.18886.28" 58.5638463509532
"DTD2_seq.18280.29" 66.1377835333958
"DYL2_seq.11493.169" 33.7286988073037
"DYN2_seq.11572.4" 47.8211168100885
"Dynorphin.A..1.17._seq.19638.9" 148.144840464304
"ECOP_seq.14618.26" Inf
"EDA_seq.2826.53" 151.149146819566
"EF.1.alpha.1_seq.25256.153" Inf
"EF.1.alpha.1_seq.25256.23" Inf
"EFHD2_seq.22037.47" 17.8281519033856
"EFNB1_seq.13104.32" 25.3919405251304
"EGFL9_seq.9359.9" 13.8178890838094
"EHD1_seq.24235.2" 38.2020680496245
"EHD2_seq.23640.10" 134.687733995879
"eIF.4H_seq.5885.55" 69.3935284158252
"EIF3G_seq.11454.87" 70.5798664267706
"ELA1_seq.6107.3" Inf
"Elastase_seq.13671.40" Inf
"ELAV2_seq.21173.25" 21.3860626993933
"ELMO1_seq.12764.3" Inf
"EMAP.2_seq.2714.78" 102.01580718757
"EMIL3.region.1_seq.8773.172" 115.59289008996
"Endothelial.lipase_seq.23148.100" 148.144840464304
"Endothelin.2_seq.12574.36" 20.9200259155606
"EPDR1_seq.9040.144" Inf
"EPHA3_seq.3432.21" 49.7207617836078
"EphA5_seq.3806.55" 15.5071992033032
"EPHA6_seq.22587.37" 15.4895295597462
"EPHA7_seq.15580.2" 28.6993318159098
"EPHA7_seq.7195.119" 21.356404344681
"EPHB1_seq.17680.12" 41.4695498321185
"EPHB2_seq.8225.86" 18.5389405537137
"EPHB2_seq.8348.4" 16.8480180220826
"EPHB3_seq.9220.7" 21.3469716723566
"Ephrin.A2_seq.10801.11" 65.3697500231967
"Ephrin.A2_seq.14124.6" 70.1486314248339
"Ephrin.A3_seq.14153.8" 70.5450516015185
"Ephrin.A3_seq.5759.10" 74.7304337437475
"Ephrin.A5_seq.2615.60" 62.4038709784957
"Ephrin.B3.ECD_seq.2514.65" 14.5192091777829
"ERG19_seq.19748.3" Inf
"ERK.1_seq.2855.49" Inf
"ERMIN_seq.23425.19" Inf
"ERO1A_seq.7060.2" Inf
"EXTL2_seq.6528.95" Inf
"EYA2_seq.21152.25" 33.5309353031981
"F163B_seq.10880.38" 46.2403629470947
"F16P2_seq.9867.23" Inf
"F177A_seq.8039.41" 31.1293370055672
"F19A4_seq.6511.17" 94.679214977261
"F221A_seq.24447.26" 98.8191309263875
"FA20B_seq.7198.197" 37.2049324157337
"FA45A_seq.23535.3" Inf
"FA49B_seq.19176.27" 22.9131310508661
"FAAA_seq.11424.4" 124.127130100089
"FAAH2_seq.8396.42" 124.745427750497
"FAF2_seq.9738.7" 32.7240091270088
"FAHD1_seq.17819.30" Inf
"FAIM3_seq.6574.11" 114.062472629559
"FAK2.FERM_seq.11395.5" 65.1645590513124
"FAM9B_seq.23315.30" 90.3073277289805
"FBLN7_seq.21891.31" 21.3342822748542
"FCGR1_seq.3312.64" Inf
"FCGRN_seq.21708.149" 53.2280063213859
"FcRIIIa_seq.15388.24" Inf
"FCSD1_seq.24895.25" 102.979366397131
"Ferritin.light.chain_seq.15324.58" 104.333233287858
"Ferritin_seq.5934.1" 101.579321344402
"FGFR.3.ECD_seq.13669.6" 25.7940989813371
"FHR1_seq.5982.50" Inf
"Fibrinogen_seq.2796.62" Inf
"fibromodulin_seq.6367.66" Inf
"fibulin.5_seq.10738.11" 58.4088859391353
"fibulin.5_seq.15585.304" 75.9472098413034
"Ficolin.3_seq.14077.6" Inf
"Ficolin.3_seq.5462.62" Inf
"filamin.A.CH1_seq.11245.43" Inf
"filamin.A.CH2_seq.11171.25" 125.942083285661
"FJX1_seq.7921.65" Inf
"FK506.binding.protein.1A_seq.25912.131" Inf
"FKBP3_seq.18383.9" 68.0258427299491
"FL2D_seq.23359.25" 35.8234948057273
"FLRT1_seq.4547.59" 25.5389121300109
"FLRT3.ECD_seq.13123.3" 31.8480874770509
"FNBP2_seq.25091.83" 15.8944332267722
"FNDC8_seq.23365.7" Inf
"FPRP_seq.12727.7" 151.149146819566
"FREM1_seq.20568.3" 135.873989209764
"Frizzled.5_seq.20066.19" 31.0288841512939
"Fructosamine.3.kinase_seq.21147.9" Inf
"FSAP_seq.20067.26" Inf
"FSH_seq.3032.11" Inf
"FSTL4_seq.9350.3" 77.9989099060576
"FSTL5_seq.7099.33" 110.697533435532
"FTMT_seq.8048.9" Inf
"FUBP1_seq.20960.47" 17.5413222772401
"FUT10_seq.7156.2" 27.8988303566969
"FUT5_seq.4549.78" 146.38782273616
"FUT9_seq.6991.24" Inf
"FZD1_seq.22590.68" 38.9861895777128
"FZD2_seq.22589.3" 48.6120643164049
"FZD7_seq.20576.71" 51.3014925497281
"FZD9_seq.22591.4" 25.1837071084678
"G3BP2_seq.9831.12" 76.1748591731448
"G6PD_seq.19297.4" Inf
"G6PE_seq.7161.25" Inf
"GABR1_seq.11279.42" 26.1513799735423
"GABR2.ECD_seq.13948.50" 52.0291297703501
"GALK1_seq.11448.34" Inf
"GALNS_seq.21724.22" Inf
"GALT1_seq.7090.17" 49.8884330335287
"GALT4_seq.21722.21" 81.0541460354159
"GAPR1_seq.15522.2" Inf
"GAS1_seq.5463.22" 60.7554439569785
"GAS7_seq.17721.82" 16.7050559822106
"GBRL2_seq.12494.99" 47.0212931703912
"GCNL2_seq.19369.17" 46.4264285603727
"GCNL2_seq.19797.4" Inf
"GDF.11.8_seq.2765.4" 30.8424608404708
"GEMI7_seq.22155.44" Inf
"GEPH_seq.24902.84" 56.7650980463747
"GGE2D_seq.22968.9" 5.45449954314421
"GGT2_seq.6334.9" 49.6484947190017
"GLCE_seq.7808.5" 121.810718419929
"GLDN_seq.20591.48" Inf
"GLNA_seq.19238.12" 30.9311404912323
"GLO2_seq.19267.14" 18.4384324288376
"GLP3L_seq.23542.8" Inf
"GLRX2_seq.12486.8" 8.77863188909543
"GLSK_seq.24920.6" Inf
"GLT13_seq.10908.2" 78.9610556375133
"GLT14_seq.21767.129" 139.137117709915
"GLTL1_seq.8923.94" 74.2939985560214
"GLU2B_seq.5687.5" 17.7311577515855
"Glutathione.peroxidase_seq.15591.28" Inf
"Glycyl.t.RNA.synthetase_seq.21351.8" 56.0477656377083
"Glypican.3_seq.4842.62" Inf
"GNA1_seq.13954.9" 44.3393314397117
"GNS_seq.3616.3" Inf
"GNS_seq.8314.71" Inf
"GOLM1_seq.17456.53" 40.6337380744254
"GOLM1_seq.8983.7" 40.1111767981854
"GOT2_seq.18233.10" 17.1714397249323
"GOT2_seq.23903.3" 21.346623745293
"GPC2_seq.3315.15" 71.5604040058215
"GPC6_seq.5350.14" 94.0749961613117
"gpIIbIIIa_seq.19574.5" 92.3672197648439
"Granzyme.K_seq.9545.156" Inf
"GRB14_seq.13628.58" Inf
"GRB2.adapter.protein_seq.5464.52" 8.75612304309483
"GREM1_seq.18878.15" Inf
"GRIA4_seq.10760.107" 81.2337457604811
"GRM4_seq.24013.6" Inf
"Gro.b_seq.22972.26" Inf
"GSHB_seq.15526.33" 17.8177321450623
"GST.M1.1_seq.15395.15" Inf
"GST.M1.1_seq.7239.9" Inf
"GST.omega.1_seq.12436.84" 133.380160358737
"GSTA2_seq.23326.10" Inf
"GSTM3.3_seq.9748.31" Inf
"GT251_seq.5638.23" Inf
"GTPB9_seq.12659.13" Inf
"GUC2B_seq.6223.5" Inf
"GV_seq.2449.1" Inf
"GXLT1_seq.8229.1" Inf
"H2A1A_seq.22402.12" Inf
"H2A3_seq.14144.3" Inf
"H2B1K_seq.22403.13" Inf
"H2B2E_seq.14143.8" Inf
"H2B2E_seq.22974.25" Inf
"H2B3B_seq.18823.52" Inf
"H6ST3_seq.18896.23" 16.4709308395034
"HAGHL_seq.23546.9" 19.136474907687
"HAX1_seq.21206.218" 132.479448894156
"HBD.1_seq.6629.3" Inf
"HCG_seq.4914.10" Inf
"HD.5_seq.16785.45" Inf
"HDHD1_seq.20912.10" 23.754548287576
"HDHD2_seq.13472.35" 58.1333429727487
"HEM2_seq.15523.9" Inf
"Hemoglobin.epsilon.chain_seq.7136.107" 43.9168938919515
"Hemopexin_seq.2768.56" Inf
"HENMT_seq.23682.79" 141.62866654541
"HERC5_seq.12934.1" 76.4727371314177
"Hexosaminidase.B_seq.15470.11" Inf
"HHIP_seq.10833.64" 37.225896055439
"HID1_seq.24488.8" 146.38782273616
"HIF1N_seq.17199.43" Inf
"HIS1_seq.10608.9" 86.1064212622214
"Histone.H2A.type.1_seq.22468.54" Inf
"HLA.C_seq.21797.4" Inf
"HN1_seq.19335.2" 107.941981776934
"HNF4A_seq.10041.3" Inf
"HNRDL_seq.10852.114" Inf
"hnRNP.A2.B1_seq.5351.52" Inf
"HNRPM_seq.12783.29" 113.106327713733
"HOME1_seq.19229.92" 78.8082648606941
"HOP_seq.19196.73" 10.0595204533078
"HPBP1_seq.21111.49" 87.3919614311706
"HPLN1_seq.3196.6" Inf
"HPLN4_seq.6455.52" 53.9909939536006
"HPPD_seq.17509.6" 114.186778304091
"HPRT_seq.19290.5" 18.2594327596413
"HS2ST_seq.21736.60" 16.736175375701
"HS71B_seq.18901.26" 60.0944753982365
"HSP.10_seq.17150.8" 18.8680879241548
"HSP.60_seq.2682.68" 80.8076566079546
"HSP.90a_seq.2625.53" 30.8327549216678
"HSP.90b_seq.5467.15" 25.797433725699
"HSP70.protein.8_seq.5903.91" 144.174663217632
"HSP76_seq.20213.82" Inf
"HSPA9B_seq.13492.44" 56.7958900452632
"HYKK_seq.21157.6" Inf
"I5P1_seq.25444.29" Inf
"IF1AY_seq.19224.5" Inf
"IF2A_seq.19259.176" Inf
"IF4A1_seq.18829.4" Inf
"IF4A2_seq.22984.10" 114.761479407707
"IF4G2_seq.4230.1" 55.8135321389551
"IFIH1_seq.20195.13" Inf
"IgA_seq.11089.7" Inf
"IgD_seq.4916.2" Inf
"IgE_seq.4135.84" Inf
"IGF.I_seq.2952.75" Inf
"IGFALS_seq.6605.17" Inf
"IgG2..Kappa_seq.13230.174" Inf
"IgM_seq.3069.52" Inf
"IKK.beta_seq.24940.3" 20.793130457463
"IL.11.RA_seq.18216.22" 129.352207683382
"IL.11.RA_seq.3814.63" 101.143955032031
"IL.17.RD_seq.3376.49" 126.838117064291
"IL.17B_seq.14022.17" Inf
"IL.17B_seq.3499.77" Inf
"IL.35_seq.20533.39" Inf
"IL27B_seq.10851.77" Inf
"IMA6_seq.21235.11" Inf
"IMPA3_seq.9231.23" 24.0666715828073
"Inhibin.bA.chain_seq.13738.8" Inf
"INM02_seq.24664.3" 12.7037211058986
"INSRR_seq.6352.8" 85.9238372975032
"Integrin.a1b1_seq.3503.4" 85.158021480743
"Integrin.aVb3_seq.20187.10" 66.7539986430616
"Integrin.aVb5_seq.4917.62" 99.448551147825
"IP16.HIN.2_seq.12893.159" Inf
"IRF.3_seq.17151.84" 121.891074445521
"IRF1_seq.10351.51" Inf
"IRF6_seq.9999.1" 151.149146819566
"IRPL1_seq.20522.2" 140.77758926743
"ISK7_seq.10974.20" Inf
"ISOC1_seq.9816.37" 80.9935611101356
"ITI.heavy.chain.H2_seq.9326.33" Inf
"ITM2C.N.term_seq.10560.1" Inf
"IZUM4_seq.20549.1" Inf
"JAG1.ECD_seq.5092.51" 36.7400086108174
"JTB_seq.9038.12" 9.34911861048848
"K0152_seq.6285.71" 88.9507978379125
"K1467.C.term_seq.9981.18" 65.6455400800638
"K319L_seq.13698.28" 119.401732126907
"K6PF_seq.17384.110" 77.0277682154206
"KAP1_seq.12479.50" 6.02919521372809
"KAT_seq.19277.4" Inf
"KBRS1_seq.21317.25" Inf
"KBTBB_seq.25285.14" 67.9097821690941
"KC1G1_seq.20130.144" Inf
"KCA10_seq.13042.7" Inf
"KCE1L.CD_seq.8908.14" 96.7574978004028
"KCE1L.N.term_seq.8756.41" Inf
"KCTD2_seq.23285.51" Inf
"KDEL2_seq.8296.117" Inf
"KERA_seq.10758.2" Inf
"Keratin.34_seq.22378.2" 141.62866654541
"KI2S2_seq.10428.1" Inf
"KI3L3.CD_seq.8045.3" 15.8371265953232
"Kininogen..HMW_seq.7784.1" Inf
"KIRR3_seq.4557.61" 17.1705067100289
"KLF9_seq.22488.17" 88.1235936417485
"KLHL2_seq.23649.6" 15.0363142814663
"KPRB_seq.19150.20" Inf
"KRA24_seq.14615.46" 46.9895712626942
"KREM1_seq.17331.138" 102.050909094982
"KREM1_seq.6512.68" Inf
"KRIP.1_seq.25089.21" 84.5253736736941
"KTEL1_seq.6467.65" Inf
"L.dopachrome.tautomerase_seq.21390.68" Inf
"Lactoferrin_seq.2780.35" Inf
"Laminin.2_seq.18347.15" 110.807120961896
"Laminin.gamma.2_seq.9580.5" Inf
"LAP2B_seq.8265.225" 47.4407590631251
"LARGE_seq.7935.26" 64.8174345258525
"LASP.1_seq.21862.145" 132.538722200314
"LCN1_seq.11708.2" 132.81163353119
"LDH.H.1_seq.3890.8" 49.1649052735272
"LDHA_seq.9761.89" 39.7983825377822
"LEAP.1_seq.3504.58" Inf
"LEAP2_seq.5708.1" Inf
"Lectin..mannose.binding.2_seq.9468.8" 93.7485919382368
"LEMD1_seq.8040.9" Inf
"LIGO1_seq.6620.82" 146.38782273616
"LIGO3_seq.10827.67" 135.398590023548
"LIMD1_seq.25280.2" 51.264736783115
"LIN7A_seq.18910.45" 24.459286821044
"LIN7A_seq.22989.24" 137.959766250736
"LIN7B_seq.15612.5" 88.9867885492121
"LIRA1_seq.21706.29" 55.300113226852
"LL.37_seq.15481.45" Inf
"LMA2L_seq.8013.9" 50.4042436067725
"LMO4_seq.23284.5" Inf
"LOXL3_seq.15427.35" 124.201665351572
"LPH_seq.9017.58" Inf
"LPHN3_seq.20578.10" 55.3446532205979
"LRAP_seq.8960.3" Inf
"LRC15_seq.6557.50" Inf
"LRC32_seq.7551.33" 105.041542640241
"LRC3B_seq.18947.3" 99.6849422630233
"LRC52_seq.10785.8" Inf
"LRFN4_seq.21696.80" 19.7724756101572
"LRP10_seq.16610.13" 23.8675429943203
"LRP12_seq.15506.34" 16.2651136568496
"LRP12_seq.7744.10" 9.471561509961
"LRP4_seq.19558.10" 115.063235692654
"LRP6_seq.22584.2" 46.8022513252399
"LRP8_seq.3323.37" 28.1703007905734
"LRRC4_seq.21690.31" 142.138791303509
"LRRF2_seq.25479.8" 81.708259774525
"LRRK2_seq.10990.21" Inf
"LRRT1_seq.19360.22" 84.2499310430212
"LRRT2_seq.6904.14" 17.0853041926404
"LRRT4.ECD_seq.6572.10" 144.174663217632
"LSAMP_seq.2999.6" 58.1597827003035
"LTBP4_seq.13133.73" 120.536088530352
"Lumican_seq.13114.50" Inf
"Luteinizing.hormone_seq.2953.31" Inf
"LY66C_seq.6256.9" Inf
"LY86_seq.3623.84" 101.797231168335
"lymphotactin.beta_seq.15617.8" 123.780450689892
"Lymphotoxin.a1.b2_seq.3505.6" 151.149146819566
"LYRM1_seq.22496.21" Inf
"Lysosomal.acid.phosphatase_seq.9237.54" Inf
"Lysozyme_seq.4920.10" Inf
"M2.PK_seq.4240.31" Inf
"MA1C1_seq.13427.66" 79.8117449264389
"MAGE.10_seq.13610.9" 64.4623584292407
"MAGE.6_seq.22991.9" 105.782747360395
"MAGI2_seq.14066.49" 29.3060056152283
"Malate.dehydrogenase.2_seq.12649.80" 54.2880815711565
"Malate.dehydrogenase.2_seq.15534.26" 53.7977469390377
"MANBA_seq.6382.17" 115.803885417274
"MANEA_seq.8014.359" 107.841891357847
"MAOM_seq.25042.3" 122.004487957962
"MAOX_seq.25060.18" 17.2784989159422
"MAPK14_seq.5007.1" Inf
"MARCKSL1_seq.19175.18" 15.2770993882162
"MARE1_seq.12469.19" 49.7474146532332
"MAST4_seq.24675.2" Inf
"MATN4_seq.7083.74" Inf
"MB12B_seq.23320.11" 19.5626872180288
"MCR_seq.12931.16" 121.885133120611
"MDGA2_seq.19372.7" 28.3088960061841
"MED11_seq.22500.9" 53.7818625766633
"MESD1_seq.21172.11" 28.2976745750327
"MET24_seq.9470.15" 67.3593620574232
"METRL_seq.21705.33" Inf
"MFAP2_seq.10569.28" 148.144840464304
"MFAP2_seq.9294.45" Inf
"MFNG_seq.5605.77" 88.3059549220323
"MFRP_seq.3685.53" Inf
"MGAT2_seq.6909.40" 34.6485806275912
"MGAT3_seq.21771.47" 52.3943694694758
"MGDP1_seq.20923.10" 25.9820373134413
"MGN_seq.21008.113" Inf
"MGP_seq.6520.87" Inf
"MGT4B_seq.7141.21" 131.81542192624
"MGT4C_seq.7208.60" 148.144840464304
"MGT5A_seq.21768.9" 34.4819251375816
"MGT5A_seq.21813.171" 76.7385974992861
"MICA_seq.2730.58" Inf
"MICB_seq.5102.55" 148.144840464304
"MINP1_seq.5586.66" 57.6698290161332
"MK01_seq.3115.64" Inf
"MK06_seq.22858.3" Inf
"MK08_seq.3825.18" 79.216560465179
"MK10_seq.15418.25" 74.0184635849647
"MLP3B_seq.11608.5" 14.3470154998159
"MLRM_seq.19373.3" Inf
"MMP.14_seq.5002.76" 140.382811664712
"MMP.16_seq.9719.145" 18.1746669246053
"MMP.2_seq.4160.49" Inf
"MMP19_seq.6425.87" 91.4203769588381
"MOBL3_seq.19332.1" Inf
"MP2K4_seq.5242.37" Inf
"MPPA_seq.24907.3" 143.051011682182
"MPZL1_seq.16845.15" 15.8295072182767
"MRC2_seq.3041.55" 52.0634076153602
"MSTN1_seq.21545.51" 133.871839884598
"MTMR7_seq.24493.10" Inf
"MUC1.region.2_seq.9176.3" 133.274038417757
"MUL1.MIMD_seq.9315.16" Inf
"MUSK_seq.11547.84" Inf
"MVK_seq.11391.69" Inf
"MXRA7_seq.8005.1" 40.8031329927557
"MYG1_seq.8303.102" Inf
"MYL9_seq.21817.5" Inf
"Myosin.light.polypeptide.6_seq.20105.7" Inf
"MYP0_seq.10615.18" 101.6949239348
"N42L2_seq.22504.3" 28.0125533556284
"NAA50_seq.20943.14" Inf
"NAD.P.H.dehydrogenase_seq.9837.60" Inf
"NAG_seq.15509.2" Inf
"NAIF1_seq.18301.10" 64.1844665083809
"NALD2_seq.7986.98" 148.144840464304
"NCALD_seq.17816.58" 10.3715062014774
"NCC27_seq.5013.2" Inf
"NCF.1_seq.17766.5" Inf
"NDRG2_seq.24463.1" 71.1400467062711
"NDRG3_seq.18312.68" 14.4157561400807
"NDRG4_seq.7934.11" 38.1665812382902
"NDUV2_seq.7748.11" 44.1693062356802
"NEC1_seq.13388.57" 91.6989660442109
"NEC2_seq.15440.57" Inf
"NECA3_seq.23374.42" 123.668403221042
"Nectin.like.protein.1_seq.3630.27" 9.93329693488687
"Nectin.like.protein.2_seq.3326.58" 19.6914451358134
